"site","mean_dis","type","obs","mean_exp","sd_exp","beta_dev"
"TRCP",0.633167567697666,"meta","obs",0.944133944972186,0.0237184240031908,-13.1107520985663
"TRCP",0.859506494541871,"meta","obs",0.944133944972186,0.0237184240031908,-3.56800478897461
"TRCP",0.539395476518537,"meta","obs",0.944133944972186,0.0237184240031908,-17.0643069876481
"TRCP",0.439165835386084,"meta","obs",0.944133944972186,0.0237184240031908,-21.2901206892233
"TRCP",0.404428943946989,"meta","obs",0.944133944972186,0.0237184240031908,-22.7546737908299
"TRCP",0.493679499877872,"meta","obs",0.944133944972186,0.0237184240031908,-18.9917527839841
"TRCP",0.212663348506922,"meta","obs",0.944133944972186,0.0237184240031908,-30.8397639053447
"TRCP",0.391804426955008,"meta","obs",0.944133944972186,0.0237184240031908,-23.2869400573526
"TRCP",0.182319136729868,"meta","obs",0.944133944972186,0.0237184240031908,-32.1191158459699
"TRCP",0.0807102323742073,"meta","obs",0.944133944972186,0.0237184240031908,-36.4030811019241
"TRCP",0.334856687070918,"meta","obs",0.944133944972186,0.0237184240031908,-25.6879317875127
"TRCP",0.375430360260583,"meta","obs",0.944133944972186,0.0237184240031908,-23.977292278572
"TRCP",0.398198715915979,"meta","obs",0.944133944972186,0.0237184240031908,-23.0173484116299
"TRCP",0.512998104493502,"meta","obs",0.944133944972186,0.0237184240031908,-18.1772549651985
"TRCP",0.463244403532741,"meta","obs",0.944133944972186,0.0237184240031908,-20.2749365377207
"TRCP",0.401127080290201,"meta","obs",0.944133944972186,0.0237184240031908,-22.8938847121097
"TRCP",0.465418393364533,"meta","obs",0.944133944972186,0.0237184240031908,-20.1832782626389
"TRCP",0.328811194027212,"meta","obs",0.944133944972186,0.0237184240031908,-25.9428177378984
"TRCP",0.316329154041591,"meta","obs",0.944133944972186,0.0237184240031908,-26.4690769861496
"TRCP",0.501561207867256,"meta","obs",0.944133944972186,0.0237184240031908,-18.6594495926623
"TRCP",0.444717871457843,"meta","obs",0.944133944972186,0.0237184240031908,-21.0560395348004
"TRCP",1.24035867987025,"meta","obs",0.944133944972186,0.0237184240031908,12.4892250369676
"TRCP",0.442985689378198,"meta","obs",0.944133944972186,0.0237184240031908,-21.1290706130631
"TRCP",0.316726314674132,"meta","obs",0.944133944972186,0.0237184240031908,-26.4523321707062
"TRCP",0.515618784666313,"meta","obs",0.944133944972186,0.0237184240031908,-18.0667636369189
"TRCP",0.271040025861386,"meta","obs",0.944133944972186,0.0237184240031908,-28.3785262891097
"TRCP",0.311967994050304,"meta","obs",0.944133944972186,0.0237184240031908,-26.6529492362915
"TRCP",0.318937576779406,"meta","obs",0.944133944972186,0.0237184240031908,-26.359102447476
"TRCP",0.234286140976765,"meta","obs",0.944133944972186,0.0237184240031908,-29.9281184913435
"TRCP",0.336023564425905,"meta","obs",0.944133944972186,0.0237184240031908,-25.6387347011114
"TRCP",0.231517448958319,"meta","obs",0.944133944972186,0.0237184240031908,-30.0448501940095
"TRCP",0.181302353319548,"meta","obs",0.944133944972186,0.0237184240031908,-32.1619847739468
"TRCP",0.565982097173725,"meta","obs",0.944133944972186,0.0237184240031908,-15.9433800385552
"TRCP",0.233561147648835,"meta","obs",0.944133944972186,0.0237184240031908,-29.958685165075
"TRCP",0.363339485887672,"meta","obs",0.944133944972186,0.0237184240031908,-24.487059469313
"TRCP",0.874660448971811,"meta","obs",0.944133944972186,0.0237184240031908,-2.92909410806674
"TRCP",0.247174227290145,"meta","obs",0.944133944972186,0.0237184240031908,-29.3847397950336
"TRCP",0.383565805311968,"meta","obs",0.944133944972186,0.0237184240031908,-23.6342911984711
"TRCP",0.484059910435405,"meta","obs",0.944133944972186,0.0237184240031908,-19.3973273466605
"TRCP",0.565387691501301,"meta","obs",0.944133944972186,0.0237184240031908,-15.9684409647088
"TRCP",0.388224252948634,"meta","obs",0.944133944972186,0.0237184240031908,-23.4378849095862
"TRCP",0.571106652386349,"meta","obs",0.944133944972186,0.0237184240031908,-15.7273220402694
"TRCP",0.367901490354287,"meta","obs",0.944133944972186,0.0237184240031908,-24.294719351521
"TRCP",0.269935740231822,"meta","obs",0.944133944972186,0.0237184240031908,-28.4250844259157
"TRCP",0.206797953409991,"meta","obs",0.944133944972186,0.0237184240031908,-31.0870566890533
"TRCP",0.19183607132142,"meta","obs",0.944133944972186,0.0237184240031908,-31.7178693470342
"TRCP",0.204776601412646,"meta","obs",0.944133944972186,0.0237184240031908,-31.1722795519667
"TRCP",0.507824921313178,"meta","obs",0.944133944972186,0.0237184240031908,-18.3953631826597
"TRCP",0.654689695191091,"meta","obs",0.944133944972186,0.0237184240031908,-12.2033508525759
"TRCP",0.835282292776662,"meta","obs",0.944133944972186,0.0237184240031908,-4.58932904567691
"TRCP",0.531316916276492,"meta","obs",0.944133944972186,0.0237184240031908,-17.4049097292534
"TRCP",0.544131225585994,"meta","obs",0.944133944972186,0.0237184240031908,-16.8646415686127
"TRCP",0.277326027001992,"meta","obs",0.944133944972186,0.0237184240031908,-28.1135002005399
"TRCP",0.355788076165069,"meta","obs",0.944133944972186,0.0237184240031908,-24.805436850609
"TRCP",0.226217312243486,"meta","obs",0.944133944972186,0.0237184240031908,-30.2683109397201
"TRCP",0.390959641987145,"meta","obs",0.944133944972186,0.0237184240031908,-23.3225573044239
"TRCP",0.498975930805832,"meta","obs",0.944133944972186,0.0237184240031908,-18.7684482791297
"TRCP",0.305432635717533,"meta","obs",0.944133944972186,0.0237184240031908,-26.9284885525585
"TRCP",0.306196168873544,"meta","obs",0.944133944972186,0.0237184240031908,-26.8962969889071
"TRCP",0.277325620070071,"meta","obs",0.944133944972186,0.0237184240031908,-28.1135173573257
"TRCP",0.827371551416605,"meta","obs",0.944133944972186,0.0237184240031908,-4.92285632215164
"TRCP",0.616266201887089,"meta","obs",0.944133944972186,0.0237184240031908,-13.8233359451281
"TRCP",0.910546399716322,"meta","obs",0.944133944972186,0.0237184240031908,-1.41609515250025
"TRCP",0.33579051258923,"meta","obs",0.944133944972186,0.0237184240031908,-25.6485604735423
"TRCP",0.448262480403305,"meta","obs",0.944133944972186,0.0237184240031908,-20.9065941523843
"TRCP",0.648558115451673,"meta","obs",0.944133944972186,0.0237184240031908,-12.461866331454
"TRCP",0.604519607189487,"meta","obs",0.944133944972186,0.0237184240031908,-14.3185878512422
"TRCP",0.720361386739223,"meta","obs",0.944133944972186,0.0237184240031908,-9.43454582829193
"TRCP",0.606571889097478,"meta","obs",0.944133944972186,0.0237184240031908,-14.2320609425524
"TRCP",0.533151670340383,"meta","obs",0.944133944972186,0.0237184240031908,-17.327554081018
"TRCP",0.625944645428457,"meta","obs",0.944133944972186,0.0237184240031908,-13.4152800161142
"TRCP",0.588488547375487,"meta","obs",0.944133944972186,0.0237184240031908,-14.9944784505435
"TRCP",0.861463620455797,"meta","obs",0.944133944972186,0.0237184240031908,-3.48548978234252
"TRCP",0.741972454694217,"meta","obs",0.944133944972186,0.0237184240031908,-8.52339473528142
"TRCP",0.541105991860018,"meta","obs",0.944133944972186,0.0237184240031908,-16.9921894076077
"TRCP",0.293823329377648,"meta","obs",0.944133944972186,0.0237184240031908,-27.4179522006628
"TRCP",0.377144328464874,"meta","obs",0.944133944972186,0.0237184240031908,-23.9050291212871
"TRCP",0.252707594640738,"meta","obs",0.944133944972186,0.0237184240031908,-29.1514457384872
"TRCP",0.46839676663098,"meta","obs",0.944133944972186,0.0237184240031908,-20.0577061223463
"TRCP",0.230757507487824,"meta","obs",0.944133944972186,0.0237184240031908,-30.0768903274683
"TRCP",0.245534265481548,"meta","obs",0.944133944972186,0.0237184240031908,-29.4538827451882
"TRCP",1.03258272824321,"meta","obs",0.944133944972186,0.0237184240031908,3.72911721533965
"TRCP",1.03070126151249,"meta","obs",0.944133944972186,0.0237184240031908,3.64979209953655
"TRCP",0.941757802399912,"meta","obs",0.944133944972186,0.0237184240031908,-0.100181300914191
"TRCP",0.352843417175924,"meta","obs",0.944133944972186,0.0237184240031908,-24.929587552559
"TRCP",0.501608576509599,"meta","obs",0.944133944972186,0.0237184240031908,-18.6574524683029
"TRCP",0.533257746428611,"meta","obs",0.944133944972186,0.0237184240031908,-17.3230817734054
"TRCP",0.51053235467026,"meta","obs",0.944133944972186,0.0237184240031908,-18.2812142258522
"TRCP",0.563977065153495,"meta","obs",0.944133944972186,0.0237184240031908,-16.0279148297353
"TRCP",0.324321973134142,"meta","obs",0.944133944972186,0.0237184240031908,-26.1320892043528
"TRCP",0.608383927108567,"meta","obs",0.944133944972186,0.0237184240031908,-14.1556630330266
"TRCP",0.530160511509106,"meta","obs",0.944133944972186,0.0237184240031908,-17.453665277566
"TRCP",0.552710825868429,"meta","obs",0.944133944972186,0.0237184240031908,-16.5029143188898
"TRCP",0.868240139454759,"meta","obs",0.944133944972186,0.0237184240031908,-3.19978281471051
"TRCP",0.872113252512242,"meta","obs",0.944133944972186,0.0237184240031908,-3.03648726619674
"TRCP",0.78749764240829,"meta","obs",0.944133944972186,0.0237184240031908,-6.60399285141475
"TRCP",0.316416288621003,"meta","obs",0.944133944972186,0.0237184240031908,-26.4654032775001
"TRCP",0.413270185086669,"meta","obs",0.944133944972186,0.0237184240031908,-22.3819154179089
"TRCP",0.610453565834005,"meta","obs",0.944133944972186,0.0237184240031908,-14.0684043380493
"TRCP",0.356283007987742,"meta","obs",0.944133944972186,0.0237184240031908,-24.7845698729967
"TRCP",0.347016262719168,"meta","obs",0.944133944972186,0.0237184240031908,-25.1752680605039
"TRCP",0.875420318371517,"meta","obs",0.944133944972186,0.0237184240031908,-2.89705701320733
"TRCP",1.33180888802948,"meta","obs",0.944133944972186,0.0237184240031908,16.3448862793388
"TRCP",1.09414458572911,"meta","obs",0.944133944972186,0.0237184240031908,6.3246462217196
"TRCP",1.75380791642801,"meta","obs",0.944133944972186,0.0237184240031908,34.1369212114135
"TRCP",1.05697852037645,"meta","obs",0.944133944972186,0.0237184240031908,4.75767594799229
"TRCP",0.307299420029835,"meta","obs",0.944133944972186,0.0237184240031908,-26.8497824668569
"TRCP",0.608969008840877,"meta","obs",0.944133944972186,0.0237184240031908,-14.1309952164705
"TRCP",0.606128787868446,"meta","obs",0.944133944972186,0.0237184240031908,-14.2507426740608
"TRCP",0.482065068216107,"meta","obs",0.944133944972186,0.0237184240031908,-19.4814325224103
"TRCP",0.579797879512692,"meta","obs",0.944133944972186,0.0237184240031908,-15.3608884557625
"TRCP",0.57513302544131,"meta","obs",0.944133944972186,0.0237184240031908,-15.5575648483742
"TRCP",0.739325997219694,"meta","obs",0.944133944972186,0.0237184240031908,-8.63497286855735
"TRCP",0.637399277820767,"meta","obs",0.944133944972186,0.0237184240031908,-12.9323376253901
"TRCP",0.630624648276452,"meta","obs",0.944133944972186,0.0237184240031908,-13.2179649311252
"TRCP",0.618381953439809,"meta","obs",0.944133944972186,0.0237184240031908,-13.7341330726086
"TRCP",0.395189170510612,"meta","obs",0.944133944972186,0.0237184240031908,-23.144234810362
"TRCP",0.536723177556329,"meta","obs",0.944133944972186,0.0237184240031908,-17.1769746320855
"TRCP",0.441823590110406,"meta","obs",0.944133944972186,0.0237184240031908,-21.1780662490141
"TRCP",0.266723294958514,"meta","obs",0.944133944972186,0.0237184240031908,-28.5605253503581
"TRCP",0.847853049480478,"meta","obs",0.944133944972186,0.0237184240031908,-4.05932938372109
"TRCP",0.155852652301113,"meta","obs",0.944133944972186,0.0237184240031908,-33.2349776935022
"TRCP",0.989264875571734,"meta","obs",0.944133944972186,0.0237184240031908,1.90277948456763
"TRCP",1.93498118578449,"meta","obs",0.944133944972186,0.0237184240031908,41.7754249050867
"TRCP",1.91185335565745,"meta","obs",0.944133944972186,0.0237184240031908,40.8003251208882
"TRCP",1.6408643146522,"meta","obs",0.944133944972186,0.0237184240031908,29.3750701811505
"TRCP",0.832026351807741,"meta","obs",0.944133944972186,0.0237184240031908,-4.72660380594273
"TRCP",0.366198855729838,"meta","obs",0.944133944972186,0.0237184240031908,-24.3665046701501
"TRCP",0.233800504245204,"meta","obs",0.944133944972186,0.0237184240031908,-29.9485935756702
"TRCP",0.497616843538166,"meta","obs",0.944133944972186,0.0237184240031908,-18.8257491886455
"TRCP",0.342713990554042,"meta","obs",0.944133944972186,0.0237184240031908,-25.3566575223226
"TRCP",0.358689442684681,"meta","obs",0.944133944972186,0.0237184240031908,-24.6831114162031
"TRCP",0.519181249492126,"meta","obs",0.944133944972186,0.0237184240031908,-17.916565427066
"TRCP",0.488531631579595,"meta","obs",0.944133944972186,0.0237184240031908,-19.2087936926711
"TRCP",0.485966532198822,"meta","obs",0.944133944972186,0.0237184240031908,-19.3169416615424
"TRCP",0.442014865262665,"meta","obs",0.944133944972186,0.0237184240031908,-21.1700018366301
"TRCP",0.661320399040997,"meta","obs",0.944133944972186,0.0237184240031908,-11.9237916437088
"TRCP",0.448477171074533,"meta","obs",0.944133944972186,0.0237184240031908,-20.8975425108756
"TRCP",0.408564585318431,"meta","obs",0.944133944972186,0.0237184240031908,-22.5803097027739
"TRCP",0.262080846664567,"meta","obs",0.944133944972186,0.0237184240031908,-28.7562570858782
"TRCP",0.922348612389979,"meta","obs",0.944133944972186,0.0237184240031908,-0.918498319250735
"TRCP",1.03643837436372,"meta","obs",0.944133944972186,0.0237184240031908,3.89167633478162
"TRCP",0.816242857379414,"meta","obs",0.944133944972186,0.0237184240031908,-5.39205672246887
"TRCP",1.54689850849209,"meta","obs",0.944133944972186,0.0237184240031908,25.4133480132919
"TRCP",1.43751544900899,"meta","obs",0.944133944972186,0.0237184240031908,20.8016141363537
"TRCP",1.71407674492059,"meta","obs",0.944133944972186,0.0237184240031908,32.4618026832147
"TRCP",0.730470150229398,"meta","obs",0.944133944972186,0.0237184240031908,-9.00834704338046
"TRCP",1.41209649693514,"meta","obs",0.944133944972186,0.0237184240031908,19.7299176328073
"TRCP",0.554468578247331,"meta","obs",0.944133944972186,0.0237184240031908,-16.4288051631269
"TRCP",0.370507376604685,"meta","obs",0.944133944972186,0.0237184240031908,-24.1848517544982
"TRCP",0.375214260119706,"meta","obs",0.944133944972186,0.0237184240031908,-23.9864033451777
"TRCP",0.333145673895141,"meta","obs",0.944133944972186,0.0237184240031908,-25.7600703569027
"TRCP",0.0895997630588368,"meta","obs",0.944133944972186,0.0237184240031908,-36.0282867781768
"TRCP",0.215940668584476,"meta","obs",0.944133944972186,0.0237184240031908,-30.7015877736964
"TRCP",0.42988219870292,"meta","obs",0.944133944972186,0.0237184240031908,-21.6815310410205
"TRCP",0.755067213012065,"meta","obs",0.944133944972186,0.0237184240031908,-7.97130247501631
"TRCP",0.894180486073539,"meta","obs",0.944133944972186,0.0237184240031908,-2.10610363032244
"TRCP",0.475898023416818,"meta","obs",0.944133944972186,0.0237184240031908,-19.7414432549303
"TRCP",0.621353871517857,"meta","obs",0.944133944972186,0.0237184240031908,-13.6088330915623
"TRCP",0.269449363851569,"meta","obs",0.944133944972186,0.0237184240031908,-28.4455906948056
"TRCP",0.801517493462986,"meta","obs",0.944133944972186,0.0237184240031908,-6.01289746274939
"TRCP",1.34115262787415,"meta","obs",0.944133944972186,0.0237184240031908,16.7388306595984
"TRCP",1.74988447731531,"meta","obs",0.944133944972186,0.0237184240031908,33.9715038501178
"TRCP",0.972970455861424,"meta","obs",0.944133944972186,0.0237184240031908,1.2157852851167
"TRCP",1.44698148384738,"meta","obs",0.944133944972186,0.0237184240031908,21.2007146346463
"TRCP",0.910695862345076,"meta","obs",0.944133944972186,0.0237184240031908,-1.40979361118646
"TRCP",0.276310592487067,"meta","obs",0.944133944972186,0.0237184240031908,-28.1563122573101
"TRCP",0.319323700431895,"meta","obs",0.944133944972186,0.0237184240031908,-26.3428229656505
"TRCP",0.252819349807684,"meta","obs",0.944133944972186,0.0237184240031908,-29.1467339934348
"TRCP",0.267567319804058,"meta","obs",0.944133944972186,0.0237184240031908,-28.5249401510451
"TRCP",0.535993432599748,"meta","obs",0.944133944972186,0.0237184240031908,-17.2077416407402
"TRCP",0.524321164812271,"meta","obs",0.944133944972186,0.0237184240031908,-17.6998598264134
"TRCP",0.258789291988876,"meta","obs",0.944133944972186,0.0237184240031908,-28.895033366935
"TRCP",0.218851655853358,"meta","obs",0.944133944972186,0.0237184240031908,-30.578856715828
"TRCP",0.489888892155583,"meta","obs",0.944133944972186,0.0237184240031908,-19.1515697988827
"TRCP",0.282886698440239,"meta","obs",0.944133944972186,0.0237184240031908,-27.8790549676905
"TRCP",0.97152791551126,"meta","obs",0.944133944972186,0.0237184240031908,1.15496588371085
"TRCP",0.490703941366231,"meta","obs",0.944133944972186,0.0237184240031908,-19.1172062505062
"TRCP",0.385905023960669,"meta","obs",0.944133944972186,0.0237184240031908,-23.5356666588142
"TRCP",0.298914386714248,"meta","obs",0.944133944972186,0.0237184240031908,-27.2033065169565
"TRCP",1.34208745618143,"meta","obs",0.944133944972186,0.0237184240031908,16.7782442524726
"TRCP",1.5474103909655,"meta","obs",0.944133944972186,0.0237184240031908,25.4349296526682
"TRCP",1.64298933057177,"meta","obs",0.944133944972186,0.0237184240031908,29.4646636515802
"TRCP",1.48299024811137,"meta","obs",0.944133944972186,0.0237184240031908,22.718891569975
"TRCP",1.32772419785163,"meta","obs",0.944133944972186,0.0237184240031908,16.1726703607221
"TRCP",0.641477907904737,"meta","obs",0.944133944972186,0.0237184240031908,-12.7603772083142
"TRCP",0.508745324818427,"meta","obs",0.944133944972186,0.0237184240031908,-18.3565577584407
"TRCP",0.591300397536168,"meta","obs",0.944133944972186,0.0237184240031908,-14.8759271437492
"TRCP",0.385363354843668,"meta","obs",0.944133944972186,0.0237184240031908,-23.5585041423219
"TRCP",0.262423880807284,"meta","obs",0.944133944972186,0.0237184240031908,-28.7417943145461
"TRCP",1.42806397090309,"meta","obs",0.944133944972186,0.0237184240031908,20.4031273690782
"TRCP",0.182466170442518,"meta","obs",0.944133944972186,0.0237184240031908,-32.1129167109586
"TRCP",0.281191733102627,"meta","obs",0.944133944972186,0.0237184240031908,-27.9505169390839
"TRCP",0.293562775397629,"meta","obs",0.944133944972186,0.0237184240031908,-27.4289374996853
"TRCP",0.173065523291106,"meta","obs",0.944133944972186,0.0237184240031908,-32.5092603782338
"TRCP",0.202266684446766,"meta","obs",0.944133944972186,0.0237184240031908,-31.2781009575349
"TRCP",0.343171416225146,"meta","obs",0.944133944972186,0.0237184240031908,-25.3373718534669
"TRCP",0.460938184712515,"meta","obs",0.944133944972186,0.0237184240031908,-20.3721697611387
"TRCP",0.854942929808612,"meta","obs",0.944133944972186,0.0237184240031908,-3.76041068966367
"TRCP",1.20582591476492,"meta","obs",0.944133944972186,0.0237184240031908,11.0332781704859
"TRCP",1.25831033373346,"meta","obs",0.944133944972186,0.0237184240031908,13.2460904113616
"TRCP",1.88797696973131,"meta","obs",0.944133944972186,0.0237184240031908,39.7936652381351
"TRCP",2.06528224210602,"meta","obs",0.944133944972186,0.0237184240031908,47.269089083786
"TRCP",2.07529037509235,"meta","obs",0.944133944972186,0.0237184240031908,47.6910451540959
"TRCP",1.91387052584111,"meta","obs",0.944133944972186,0.0237184240031908,40.885371673028
"TRCP",1.63372317976777,"meta","obs",0.944133944972186,0.0237184240031908,29.0739905274825
"TRCP",0.575582482359155,"meta","obs",0.944133944972186,0.0237184240031908,-15.5386151526531
"TRCP",0.411082781364731,"meta","obs",0.944133944972186,0.0237184240031908,-22.4741392402693
"TRCP",0.342381841134667,"meta","obs",0.944133944972186,0.0237184240031908,-25.3706613793803
"TRCP",0.511200735566951,"meta","obs",0.944133944972186,0.0237184240031908,-18.2530344067967
"TRCP",0.723307279058081,"meta","obs",0.944133944972186,0.0237184240031908,-9.31034312753653
"TRCP",1.34764110130735,"meta","obs",0.944133944972186,0.0237184240031908,17.0123932467385
"TRCP",1.6373344973209,"meta","obs",0.944133944972186,0.0237184240031908,29.2262484326724
"TRCP",0.795515873061391,"meta","obs",0.944133944972186,0.0237184240031908,-6.26593368475079
"TRCP",0.255505174059499,"meta","obs",0.944133944972186,0.0237184240031908,-29.0334961049708
"TRCP",0.246582621362457,"meta","obs",0.944133944972186,0.0237184240031908,-29.4096826802611
"TRCP",0.441399588488232,"meta","obs",0.944133944972186,0.0237184240031908,-21.1959427159377
"TRCP",0.949266505153213,"meta","obs",0.944133944972186,0.0237184240031908,0.216395498298557
"TRCP",1.04440159632878,"meta","obs",0.944133944972186,0.0237184240031908,4.22741626269541
"TRCP",1.47673474916798,"meta","obs",0.944133944972186,0.0237184240031908,22.45515149422
"TRCP",1.88076640748076,"meta","obs",0.944133944972186,0.0237184240031908,39.4896584352557
"TRCP",1.65761676146319,"meta","obs",0.944133944972186,0.0237184240031908,30.0813754065203
"TRCP",1.87962057799494,"meta","obs",0.944133944972186,0.0237184240031908,39.4413487547446
"TRCP",2.00220619474789,"meta","obs",0.944133944972186,0.0237184240031908,44.6097198377668
"TRCP",1.21154691747607,"meta","obs",0.944133944972186,0.0237184240031908,11.2744831810035
"TRCP",0.945748805978835,"meta","obs",0.944133944972186,0.0237184240031908,0.0680846672794001
"TRCP",0.257782193284413,"meta","obs",0.944133944972186,0.0237184240031908,-28.9374939749555
"TRCP",0.263385656712895,"meta","obs",0.944133944972186,0.0237184240031908,-28.7012445754284
"TRCP",0.135947641233066,"meta","obs",0.944133944972186,0.0237184240031908,-34.0741991807886
"TRCP",0.440428552141813,"meta","obs",0.944133944972186,0.0237184240031908,-21.2368828874385
"TRCP",0.337222427835754,"meta","obs",0.944133944972186,0.0237184240031908,-25.5881890405022
"TRCP",0.608854115703378,"meta","obs",0.944133944972186,0.0237184240031908,-14.135839262495
"TRCP",0.132255569243975,"meta","obs",0.944133944972186,0.0237184240031908,-34.2298617993755
"TRCP",0.381497292954416,"meta","obs",0.944133944972186,0.0237184240031908,-23.7215024042946
"TRCP",0.363395866248669,"meta","obs",0.944133944972186,0.0237184240031908,-24.4846823990241
"TRCP",0.664557502403758,"meta","obs",0.944133944972186,0.0237184240031908,-11.7873111017333
"TRCP",0.327069049904471,"meta","obs",0.944133944972186,0.0237184240031908,-26.016268829021
"TRCP",0.594248927387626,"meta","obs",0.944133944972186,0.0237184240031908,-14.751613241145
"TRCP",0.527864361781393,"meta","obs",0.944133944972186,0.0237184240031908,-17.5504739747798
"TRCP",0.850562376534347,"meta","obs",0.944133944972186,0.0237184240031908,-3.94510058616252
"TRCP",1.42264167737408,"meta","obs",0.944133944972186,0.0237184240031908,20.1745163311661
"TRCP",0.873528826337642,"meta","obs",0.944133944972186,0.0237184240031908,-2.97680480899767
"TRCP",0.488069617332123,"meta","obs",0.944133944972186,0.0237184240031908,-19.228272821951
"TRCP",0.979184257446685,"meta","obs",0.944133944972186,0.0237184240031908,1.47776734532546
"TRCP",0.470967836862221,"meta","obs",0.944133944972186,0.0237184240031908,-19.949306414554
"TRCP",0.355604603933438,"meta","obs",0.944133944972186,0.0237184240031908,-24.8131722815805
"TRCP",0.28138637042794,"meta","obs",0.944133944972186,0.0237184240031908,-27.9423107730551
"TRCP",0.169984270928909,"meta","obs",0.944133944972186,0.0237184240031908,-32.6391700367247
"TRCP",0.301628279982203,"meta","obs",0.944133944972186,0.0237184240031908,-27.088885201797
"TRCP",0.650733945027364,"meta","obs",0.944133944972186,0.0237184240031908,-12.3701304903459
"TRCP",0.582486371429456,"meta","obs",0.944133944972186,0.0237184240031908,-15.2475380950302
"TRCP",0.177476763654495,"meta","obs",0.944133944972186,0.0237184240031908,-32.3232766736337
"TRCP",0.351039962954992,"meta","obs",0.944133944972186,0.0237184240031908,-25.0056235581844
"TRCP",0.358926843141267,"meta","obs",0.944133944972186,0.0237184240031908,-24.6731023002284
"TRCP",0.552168232105994,"meta","obs",0.944133944972186,0.0237184240031908,-16.525790786667
"TRCP",0.714626482598297,"meta","obs",0.944133944972186,0.0237184240031908,-9.67633694140107
"TRCP",0.322785385170907,"meta","obs",0.944133944972186,0.0237184240031908,-26.1968737770136
"TRCP",0.269827087076312,"meta","obs",0.944133944972186,0.0237184240031908,-28.4296653860796
"TRCP",0.508225882488324,"meta","obs",0.944133944972186,0.0237184240031908,-18.3784581313337
"TRCP",0.504408599659578,"meta","obs",0.944133944972186,0.0237184240031908,-18.5393998038593
"TRCP",0.378078465091146,"meta","obs",0.944133944972186,0.0237184240031908,-23.8656446905954
"TRCP",0.410613536040541,"meta","obs",0.944133944972186,0.0237184240031908,-22.493923241269
"TRCP",0.406312911328026,"meta","obs",0.944133944972186,0.0237184240031908,-22.6752432443154
"TRCP",0.60539126972021,"meta","obs",0.944133944972186,0.0237184240031908,-14.2818374107152
"TRCP",0.205253845687201,"meta","obs",0.944133944972186,0.0237184240031908,-31.1521583046827
"TRCP",0.195274930480193,"meta","obs",0.944133944972186,0.0237184240031908,-31.5728825149281
"TRCP",0.245284596993312,"meta","obs",0.944133944972186,0.0237184240031908,-29.4644090975378
"TRCP",0.277091855629061,"meta","obs",0.944133944972186,0.0237184240031908,-28.1233731740941
"TRCP",0.279954626020822,"meta","obs",0.944133944972186,0.0237184240031908,-28.0026750032807
"TRCP",0.258913432819611,"meta","obs",0.944133944972186,0.0237184240031908,-28.8897994259818
"TRCP",0.139884574189775,"meta","obs",0.944133944972186,0.0237184240031908,-33.9082129012542
"TRCP",0.398045165162953,"meta","obs",0.944133944972186,0.0237184240031908,-23.0238223136482
"TRCP",0.32923531234597,"meta","obs",0.944133944972186,0.0237184240031908,-25.9249363508931
"TRCP",0.401984782379052,"meta","obs",0.944133944972186,0.0237184240031908,-22.857722862202
"TRCP",0.280731808148328,"meta","obs",0.944133944972186,0.0237184240031908,-27.9699079810114
"TRCP",0.775681097169583,"meta","obs",0.944133944972186,0.0237184240031908,-7.10219396448691
"TRCP",0.494341026233658,"meta","obs",0.944133944972186,0.0237184240031908,-18.9638619614026
"TRCP",0.148173406548929,"meta","obs",0.944133944972186,0.0237184240031908,-33.5587448102023
"TRCP",0.328087689335218,"meta","obs",0.944133944972186,0.0237184240031908,-25.9733216487779
"TRCP",0.533894864781686,"meta","obs",0.944133944972186,0.0237184240031908,-17.2962200243706
"TRCP",0.925178616735514,"meta","obs",0.944133944972186,0.0237184240031908,-0.799181608108615
"TRCP",0.62194530770454,"meta","obs",0.944133944972186,0.0237184240031908,-13.5838973628392
"TRCP",0.125142747621638,"meta","obs",0.944133944972186,0.0237184240031908,-34.5297477286168
"TRCP",0.57829508717939,"meta","obs",0.944133944972186,0.0237184240031908,-15.4242481601467
"TRCP",0.314978140349124,"meta","obs",0.944133944972186,0.0237184240031908,-26.5260375030998
"TRCP",0.134519582505206,"meta","obs",0.944133944972186,0.0237184240031908,-34.1344080179216
"TRCP",0.264751844592952,"meta","obs",0.944133944972186,0.0237184240031908,-28.6436442947406
"TRCP",0.257986345133751,"meta","obs",0.944133944972186,0.0237184240031908,-28.9288866640603
"TRCP",0.345330204559533,"meta","obs",0.944133944972186,0.0237184240031908,-25.2463544935404
"TRCP",0.255370525230529,"meta","obs",0.944133944972186,0.0237184240031908,-29.0391730769717
"TRCP",0.251208384915971,"meta","obs",0.944133944972186,0.0237184240031908,-29.2146543953762
"TRCP",0.226262404753077,"meta","obs",0.944133944972186,0.0237184240031908,-30.2664097801159
"TRCP",0.281748551058937,"meta","obs",0.944133944972186,0.0237184240031908,-27.9270407605556
"TRCP",0.189116657549393,"meta","obs",0.944133944972186,0.0237184240031908,-31.8325234139175
"TRCP",0.430582370861097,"meta","obs",0.944133944972186,0.0237184240031908,-21.6520108605024
"TRCP",0.525246177345979,"meta","obs",0.944133944972186,0.0237184240031908,-17.6608600794831
"TRCP",0.957035086529879,"meta","obs",0.944133944972186,0.0237184240031908,0.543929122607699
"TRCP",0.26079572636527,"meta","obs",0.944133944972186,0.0237184240031908,-28.8104394505717
