"sp","trait","values","code","type"
NA,"Organoheterocyclic compounds",-0.779293111560672,"BETUAL","meta"
NA,"Phenylpropanoids and polyketides",-0.812838418313761,"BETUAL","meta"
NA,"Prenol lipids, terpenoids",-0.457640859671079,"BETUAL","meta"
NA,"Steroids and steroid derivatives",-0.498867880093648,"BETUAL","meta"
NA,"Alcohols and polyols",0.102267893789406,"BETUGL","meta"
NA,"Benzenoids",-0.573995444764479,"BETUGL","meta"
NA,"Carbonyl compounds",2.93107824952836,"BETUGL","meta"
NA,"Glycosides",-0.457806293136542,"BETUGL","meta"
NA,"Organic acids and derivatives",-0.0514273990028144,"BETUGL","meta"
NA,"Organoheterocyclic compounds",-0.524205051424241,"BETUGL","meta"
NA,"Phenylpropanoids and polyketides",0.0344596647360755,"BETUGL","meta"
NA,"Prenol lipids, terpenoids",2.01737304797148,"BETUGL","meta"
NA,"Steroids and steroid derivatives",0.92349856055108,"BETUGL","meta"
NA,"Alcohols and polyols",-0.242059150428498,"BETUNE","meta"
NA,"Benzenoids",0.181816996568687,"BETUNE","meta"
NA,"Carbonyl compounds",7.01329131647654,"BETUNE","meta"
NA,"Glycosides",-0.424486076335644,"BETUNE","meta"
NA,"Organic acids and derivatives",-0.30274691305257,"BETUNE","meta"
NA,"Organoheterocyclic compounds",-0.273649795467046,"BETUNE","meta"
NA,"Phenylpropanoids and polyketides",1.6985779805767,"BETUNE","meta"
NA,"Prenol lipids, terpenoids",4.41193000901944,"BETUNE","meta"
NA,"Steroids and steroid derivatives",0.0556915369314245,"BETUNE","meta"
NA,"Alcohols and polyols",-0.464061066068875,"BETUX1","meta"
NA,"Benzenoids",-0.267066115657473,"BETUX1","meta"
NA,"Carbonyl compounds",3.64294647426813,"BETUX1","meta"
NA,"Glycosides",-0.460306300291335,"BETUX1","meta"
NA,"Organic acids and derivatives",-0.371280570303392,"BETUX1","meta"
NA,"Organoheterocyclic compounds",-0.285915268161718,"BETUX1","meta"
NA,"Phenylpropanoids and polyketides",0.659776564202225,"BETUX1","meta"
NA,"Prenol lipids, terpenoids",3.70514842366314,"BETUX1","meta"
NA,"Steroids and steroid derivatives",-0.145054223107714,"BETUX1","meta"
"Carpinus_caroliniana","Alcohols and polyols",0.683943967833765,"CARPCA","meta"
"Carpinus_caroliniana","Benzenoids",-0.498441715496064,"CARPCA","meta"
"Carpinus_caroliniana","Carbonyl compounds",-0.396313271351044,"CARPCA","meta"
"Carpinus_caroliniana","Glycosides",-0.372748336130793,"CARPCA","meta"
"Carpinus_caroliniana","Organic acids and derivatives",-0.0675759706743768,"CARPCA","meta"
"Carpinus_caroliniana","Organoheterocyclic compounds",-0.134949354386276,"CARPCA","meta"
"Carpinus_caroliniana","Phenylpropanoids and polyketides",-0.242711994264209,"CARPCA","meta"
"Carpinus_caroliniana","Prenol lipids, terpenoids",0.137857397146073,"CARPCA","meta"
"Carpinus_caroliniana","Steroids and steroid derivatives",-0.502066013182204,"CARPCA","meta"
"Carya_alba","Benzenoids",-0.259941889255386,"CARYAL","meta"
"Carya_alba","Carbonyl compounds",-0.319629485704737,"CARYAL","meta"
"Carya_alba","Glycosides",-0.350892613137287,"CARYAL","meta"
"Carya_alba","Organic acids and derivatives",-0.742768328668714,"CARYAL","meta"
"Carya_alba","Organoheterocyclic compounds",-0.592147356180192,"CARYAL","meta"
"Carya_alba","Phenylpropanoids and polyketides",-0.158863025482596,"CARYAL","meta"
"Carya_alba","Prenol lipids, terpenoids",-0.4403007454654,"CARYAL","meta"
"Carya_alba","Steroids and steroid derivatives",-0.585432799407034,"CARYAL","meta"
"Carya_cordiformis","Benzenoids",-0.265392931623235,"CARYCO","meta"
"Carya_cordiformis","Carbonyl compounds",-0.30418739444795,"CARYCO","meta"
"Carya_cordiformis","Glycosides",-0.356751479665792,"CARYCO","meta"
"Carya_cordiformis","Organic acids and derivatives",0.0351441461685884,"CARYCO","meta"
"Carya_cordiformis","Organoheterocyclic compounds",-0.413047133605806,"CARYCO","meta"
"Carya_cordiformis","Phenylpropanoids and polyketides",-0.486049208471864,"CARYCO","meta"
"Carya_cordiformis","Prenol lipids, terpenoids",-0.549955493580801,"CARYCO","meta"
"Carya_cordiformis","Steroids and steroid derivatives",-0.518190732518617,"CARYCO","meta"
"Carya_glabra","Alcohols and polyols",-0.843325835641127,"CARYGL","meta"
"Carya_glabra","Benzenoids",0.297680857682189,"CARYGL","meta"
"Carya_glabra","Carbonyl compounds",-0.187160891750457,"CARYGL","meta"
"Carya_glabra","Glycosides",0.515848465315103,"CARYGL","meta"
"Carya_glabra","Organic acids and derivatives",1.09830825653356,"CARYGL","meta"
"Carya_glabra","Organoheterocyclic compounds",-0.0186616837361833,"CARYGL","meta"
"Carya_glabra","Phenylpropanoids and polyketides",0.791961334252636,"CARYGL","meta"
"Carya_glabra","Prenol lipids, terpenoids",-0.382444673901903,"CARYGL","meta"
"Carya_glabra","Steroids and steroid derivatives",-0.315215279925824,"CARYGL","meta"
NA,"Benzenoids",-0.546362046180076,"CARYO1","meta"
NA,"Carbonyl compounds",-0.371779268057648,"CARYO1","meta"
NA,"Glycosides",-0.471378150697563,"CARYO1","meta"
NA,"Organic acids and derivatives",-0.489570613796811,"CARYO1","meta"
NA,"Organoheterocyclic compounds",-0.643268914009631,"CARYO1","meta"
NA,"Phenylpropanoids and polyketides",-0.64584212254793,"CARYO1","meta"
NA,"Prenol lipids, terpenoids",-0.573934396180673,"CARYO1","meta"
NA,"Steroids and steroid derivatives",-0.540025616105002,"CARYO1","meta"
"Carya_ovata","Alcohols and polyols",-0.794681173838323,"CARYO2","meta"
"Carya_ovata","Benzenoids",-0.291987312223006,"CARYO2","meta"
"Carya_ovata","Carbonyl compounds",-0.372865540231104,"CARYO2","meta"
"Carya_ovata","Glycosides",0.283244442539791,"CARYO2","meta"
"Carya_ovata","Organic acids and derivatives",-0.277750641012461,"CARYO2","meta"
"Carya_ovata","Organoheterocyclic compounds",-0.198802512326479,"CARYO2","meta"
"Carya_ovata","Phenylpropanoids and polyketides",0.0991639135987261,"CARYO2","meta"
"Carya_ovata","Prenol lipids, terpenoids",-0.537414670832365,"CARYO2","meta"
"Carya_ovata","Steroids and steroid derivatives",-0.47725668946224,"CARYO2","meta"
"Carya_texana","Benzenoids",-0.437699847795883,"CARYTE","meta"
"Carya_texana","Carbonyl compounds",-0.429879965457875,"CARYTE","meta"
"Carya_texana","Glycosides",-0.186684912169796,"CARYTE","meta"
"Carya_texana","Organic acids and derivatives",-0.584060165969498,"CARYTE","meta"
"Carya_texana","Organoheterocyclic compounds",-0.569950155282163,"CARYTE","meta"
"Carya_texana","Phenylpropanoids and polyketides",-0.312280610211234,"CARYTE","meta"
"Carya_texana","Prenol lipids, terpenoids",-0.588518976038035,"CARYTE","meta"
"Carya_tomentosa","Alcohols and polyols",-0.838073636788243,"CARYTO","meta"
"Carya_tomentosa","Benzenoids",-0.324291039467195,"CARYTO","meta"
"Carya_tomentosa","Carbonyl compounds",-0.291670962584952,"CARYTO","meta"
"Carya_tomentosa","Glycosides",-0.285354378082984,"CARYTO","meta"
"Carya_tomentosa","Organic acids and derivatives",-0.0573935015112905,"CARYTO","meta"
"Carya_tomentosa","Organoheterocyclic compounds",-0.425745767555215,"CARYTO","meta"
"Carya_tomentosa","Phenylpropanoids and polyketides",0.0447886066118604,"CARYTO","meta"
"Carya_tomentosa","Prenol lipids, terpenoids",-0.452731800167355,"CARYTO","meta"
"Carya_tomentosa","Steroids and steroid derivatives",-0.53436902707488,"CARYTO","meta"
NA,"Alcohols and polyols",-0.647700954536944,"CASTDE","meta"
NA,"Benzenoids",-0.555481168444661,"CASTDE","meta"
NA,"Carbonyl compounds",0.200452794214496,"CASTDE","meta"
NA,"Glycosides",-0.490931989145419,"CASTDE","meta"
NA,"Organic acids and derivatives",-0.936788158492447,"CASTDE","meta"
NA,"Organoheterocyclic compounds",-0.637911254459925,"CASTDE","meta"
NA,"Phenylpropanoids and polyketides",-0.793816810720352,"CASTDE","meta"
NA,"Prenol lipids, terpenoids",-0.42905826358379,"CASTDE","meta"
NA,"Steroids and steroid derivatives",-0.528173189995677,"CASTDE","meta"
"Celtis_occidentalis","Benzenoids",-0.0087420923260642,"CELTOC","meta"
"Celtis_occidentalis","Carbonyl compounds",-0.446499289724202,"CELTOC","meta"
"Celtis_occidentalis","Glycosides",0.0532910571901658,"CELTOC","meta"
"Celtis_occidentalis","Organic acids and derivatives",-0.708071065321463,"CELTOC","meta"
"Celtis_occidentalis","Organoheterocyclic compounds",-0.548035660434133,"CELTOC","meta"
"Celtis_occidentalis","Phenylpropanoids and polyketides",-0.407773008742437,"CELTOC","meta"
"Celtis_occidentalis","Prenol lipids, terpenoids",-0.475428766364933,"CELTOC","meta"
"Celtis_occidentalis","Steroids and steroid derivatives",-0.496859044639693,"CELTOC","meta"
"Celtis_tenuifolia","Benzenoids",-0.393898961905884,"CELTTE","meta"
"Celtis_tenuifolia","Glycosides",-0.254526102598966,"CELTTE","meta"
"Celtis_tenuifolia","Organic acids and derivatives",-0.868294397119022,"CELTTE","meta"
"Celtis_tenuifolia","Organoheterocyclic compounds",-0.686976036688716,"CELTTE","meta"
"Celtis_tenuifolia","Phenylpropanoids and polyketides",-0.160117193669007,"CELTTE","meta"
"Celtis_tenuifolia","Prenol lipids, terpenoids",-0.607360030632208,"CELTTE","meta"
"Celtis_tenuifolia","Steroids and steroid derivatives",-0.562899494191359,"CELTTE","meta"
"Cephalanthus_occidentalis","Alcohols and polyols",-0.547148938549002,"CEPHOC","meta"
"Cephalanthus_occidentalis","Benzenoids",-0.325459057258633,"CEPHOC","meta"
"Cephalanthus_occidentalis","Carbonyl compounds",-0.436122507398639,"CEPHOC","meta"
"Cephalanthus_occidentalis","Glycosides",-0.58375659619802,"CEPHOC","meta"
"Cephalanthus_occidentalis","Organic acids and derivatives",-0.537052182807115,"CEPHOC","meta"
"Cephalanthus_occidentalis","Organoheterocyclic compounds",1.50248303219196,"CEPHOC","meta"
"Cephalanthus_occidentalis","Phenylpropanoids and polyketides",-0.619559671827803,"CEPHOC","meta"
"Cephalanthus_occidentalis","Prenol lipids, terpenoids",-0.640752471813016,"CEPHOC","meta"
"Cephalanthus_occidentalis","Steroids and steroid derivatives",-0.389912994419932,"CEPHOC","meta"
"Cercis_canadensis","Alcohols and polyols",-0.47188760358893,"CERCCA","meta"
"Cercis_canadensis","Benzenoids",-0.336359899672444,"CERCCA","meta"
"Cercis_canadensis","Carbonyl compounds",-0.435841554581552,"CERCCA","meta"
"Cercis_canadensis","Glycosides",-0.358524094861901,"CERCCA","meta"
"Cercis_canadensis","Organic acids and derivatives",-0.505917595651633,"CERCCA","meta"
"Cercis_canadensis","Organoheterocyclic compounds",-0.625635654459561,"CERCCA","meta"
"Cercis_canadensis","Phenylpropanoids and polyketides",0.0497140275493085,"CERCCA","meta"
"Cercis_canadensis","Prenol lipids, terpenoids",-0.491171619365522,"CERCCA","meta"
"Cercis_canadensis","Steroids and steroid derivatives",-0.552293647578322,"CERCCA","meta"
NA,"Benzenoids",-0.477682726901549,"CERCLE","meta"
NA,"Glycosides",-0.354273234952851,"CERCLE","meta"
NA,"Organic acids and derivatives",-0.529823538144076,"CERCLE","meta"
NA,"Organoheterocyclic compounds",-0.767278346966623,"CERCLE","meta"
NA,"Phenylpropanoids and polyketides",-0.508286139694633,"CERCLE","meta"
NA,"Prenol lipids, terpenoids",-0.17642056605383,"CERCLE","meta"
NA,"Steroids and steroid derivatives",-0.556499344449166,"CERCLE","meta"
NA,"Alcohols and polyols",-0.355792188863651,"CHIOVI","meta"
NA,"Benzenoids",0.594962094862606,"CHIOVI","meta"
NA,"Carbonyl compounds",-0.304056122312899,"CHIOVI","meta"
NA,"Glycosides",0.0184956712761796,"CHIOVI","meta"
NA,"Organic acids and derivatives",-0.209627128269546,"CHIOVI","meta"
NA,"Organoheterocyclic compounds",-0.449503063740951,"CHIOVI","meta"
NA,"Phenylpropanoids and polyketides",-0.0264197641718481,"CHIOVI","meta"
NA,"Prenol lipids, terpenoids",-0.524396242753441,"CHIOVI","meta"
NA,"Steroids and steroid derivatives",-0.455845298455134,"CHIOVI","meta"
NA,"Alcohols and polyols",-0.301792021409324,"CORNAL","meta"
NA,"Benzenoids",-0.524163304590361,"CORNAL","meta"
NA,"Carbonyl compounds",-0.440923626163862,"CORNAL","meta"
NA,"Glycosides",4.50358594067752,"CORNAL","meta"
NA,"Organic acids and derivatives",-0.772982409335617,"CORNAL","meta"
NA,"Organoheterocyclic compounds",0.922880043651286,"CORNAL","meta"
NA,"Phenylpropanoids and polyketides",-0.442419585320803,"CORNAL","meta"
NA,"Prenol lipids, terpenoids",-0.54542812659806,"CORNAL","meta"
NA,"Steroids and steroid derivatives",-0.0125927971956255,"CORNAL","meta"
NA,"Alcohols and polyols",-0.617254229419647,"CORNAM","meta"
NA,"Benzenoids",-0.624833801265518,"CORNAM","meta"
NA,"Glycosides",-0.50070958404806,"CORNAM","meta"
NA,"Organic acids and derivatives",-0.802180570505953,"CORNAM","meta"
NA,"Organoheterocyclic compounds",-0.688485640617233,"CORNAM","meta"
NA,"Phenylpropanoids and polyketides",-0.606156032013823,"CORNAM","meta"
NA,"Prenol lipids, terpenoids",-0.598726129314677,"CORNAM","meta"
NA,"Steroids and steroid derivatives",-0.294888116151877,"CORNAM","meta"
"Cornus_drummondii","Alcohols and polyols",-0.329016752369725,"CORNDR","meta"
"Cornus_drummondii","Benzenoids",-0.474028507592072,"CORNDR","meta"
"Cornus_drummondii","Glycosides",0.442584056047613,"CORNDR","meta"
"Cornus_drummondii","Organic acids and derivatives",-0.804298309618803,"CORNDR","meta"
"Cornus_drummondii","Organoheterocyclic compounds",-0.756362421773714,"CORNDR","meta"
"Cornus_drummondii","Phenylpropanoids and polyketides",-0.5535427302578,"CORNDR","meta"
"Cornus_drummondii","Prenol lipids, terpenoids",-0.58121877243579,"CORNDR","meta"
"Cornus_drummondii","Steroids and steroid derivatives",-0.461183550208339,"CORNDR","meta"
"Cornus_florida","Alcohols and polyols",0.96368726679092,"CORNFL","meta"
"Cornus_florida","Benzenoids",2.77538357873866,"CORNFL","meta"
"Cornus_florida","Carbonyl compounds",-0.259622990449801,"CORNFL","meta"
"Cornus_florida","Glycosides",1.07219206124687,"CORNFL","meta"
"Cornus_florida","Organic acids and derivatives",4.43171244003571,"CORNFL","meta"
"Cornus_florida","Organoheterocyclic compounds",-0.161363545244694,"CORNFL","meta"
"Cornus_florida","Phenylpropanoids and polyketides",1.97619772157771,"CORNFL","meta"
"Cornus_florida","Prenol lipids, terpenoids",0.33400192673715,"CORNFL","meta"
"Cornus_florida","Steroids and steroid derivatives",0.165770790363773,"CORNFL","meta"
"Cornus_nuttallii","Alcohols and polyols",0.111620033097798,"CORNNU","meta"
"Cornus_nuttallii","Benzenoids",-0.334907631315735,"CORNNU","meta"
"Cornus_nuttallii","Carbonyl compounds",-0.418695715802743,"CORNNU","meta"
"Cornus_nuttallii","Glycosides",-0.451302092144444,"CORNNU","meta"
"Cornus_nuttallii","Organic acids and derivatives",-0.849142578194203,"CORNNU","meta"
"Cornus_nuttallii","Organoheterocyclic compounds",-0.614474797781068,"CORNNU","meta"
"Cornus_nuttallii","Phenylpropanoids and polyketides",-0.57214201304099,"CORNNU","meta"
"Cornus_nuttallii","Prenol lipids, terpenoids",-0.277703074955844,"CORNNU","meta"
"Cornus_nuttallii","Steroids and steroid derivatives",-0.473910991925729,"CORNNU","meta"
NA,"Alcohols and polyols",0.396351111755995,"CORYAM","meta"
NA,"Benzenoids",-0.44915763384272,"CORYAM","meta"
NA,"Carbonyl compounds",0.624159676166896,"CORYAM","meta"
NA,"Glycosides",-0.431916004206566,"CORYAM","meta"
NA,"Organic acids and derivatives",-0.290217787520165,"CORYAM","meta"
NA,"Organoheterocyclic compounds",-0.495821869185882,"CORYAM","meta"
NA,"Phenylpropanoids and polyketides",-0.312067644542079,"CORYAM","meta"
NA,"Prenol lipids, terpenoids",1.18364959826405,"CORYAM","meta"
NA,"Steroids and steroid derivatives",-0.316743178648004,"CORYAM","meta"
"Corylus_cornuta","Alcohols and polyols",-0.67727658252909,"CORYCO","meta"
"Corylus_cornuta","Benzenoids",-0.603551639759096,"CORYCO","meta"
"Corylus_cornuta","Carbonyl compounds",-0.447378885902664,"CORYCO","meta"
"Corylus_cornuta","Glycosides",-0.501125350996303,"CORYCO","meta"
"Corylus_cornuta","Organic acids and derivatives",-0.948079071982739,"CORYCO","meta"
"Corylus_cornuta","Organoheterocyclic compounds",-0.671106695315003,"CORYCO","meta"
"Corylus_cornuta","Phenylpropanoids and polyketides",-0.474030157149916,"CORYCO","meta"
"Corylus_cornuta","Prenol lipids, terpenoids",-0.576022146346707,"CORYCO","meta"
"Corylus_cornuta","Steroids and steroid derivatives",-0.577535943039481,"CORYCO","meta"
NA,"Alcohols and polyols",-0.645227764695456,"CRATS1","meta"
NA,"Benzenoids",-0.575803710848795,"CRATS1","meta"
NA,"Glycosides",0.65064269079157,"CRATS1","meta"
NA,"Organic acids and derivatives",0.394277683619549,"CRATS1","meta"
NA,"Organoheterocyclic compounds",-0.620841104618323,"CRATS1","meta"
NA,"Phenylpropanoids and polyketides",-0.303198287203675,"CRATS1","meta"
NA,"Prenol lipids, terpenoids",-0.607609829158233,"CRATS1","meta"
NA,"Steroids and steroid derivatives",-0.566593891605183,"CRATS1","meta"
"Diospyros_virginiana","Alcohols and polyols",-0.141683942874061,"DIO2VI","meta"
"Diospyros_virginiana","Benzenoids",0.156836786439802,"DIO2VI","meta"
"Diospyros_virginiana","Carbonyl compounds",-0.44049472726517,"DIO2VI","meta"
"Diospyros_virginiana","Glycosides",-0.364440849539751,"DIO2VI","meta"
"Diospyros_virginiana","Organic acids and derivatives",-0.260875328945215,"DIO2VI","meta"
"Diospyros_virginiana","Organoheterocyclic compounds",-0.122556989583599,"DIO2VI","meta"
"Diospyros_virginiana","Phenylpropanoids and polyketides",1.18052436195299,"DIO2VI","meta"
"Diospyros_virginiana","Prenol lipids, terpenoids",-0.494217775181663,"DIO2VI","meta"
"Diospyros_virginiana","Steroids and steroid derivatives",0.367214176878162,"DIO2VI","meta"
"Elaeagnus_angustifolia","Benzenoids",-0.574866978706685,"ELAEAN","meta"
"Elaeagnus_angustifolia","Carbonyl compounds",-0.441223784557331,"ELAEAN","meta"
"Elaeagnus_angustifolia","Glycosides",0.13273728930773,"ELAEAN","meta"
"Elaeagnus_angustifolia","Organic acids and derivatives",-0.666987491601492,"ELAEAN","meta"
"Elaeagnus_angustifolia","Organoheterocyclic compounds",-0.311849697313505,"ELAEAN","meta"
"Elaeagnus_angustifolia","Phenylpropanoids and polyketides",2.68239128771558,"ELAEAN","meta"
"Elaeagnus_angustifolia","Prenol lipids, terpenoids",-0.552096684120443,"ELAEAN","meta"
"Elaeagnus_angustifolia","Steroids and steroid derivatives",-0.581965584700993,"ELAEAN","meta"
NA,"Alcohols and polyols",-0.833980682344682,"ELAEUM","meta"
NA,"Benzenoids",-0.547386905407574,"ELAEUM","meta"
NA,"Carbonyl compounds",-0.377837797786552,"ELAEUM","meta"
NA,"Glycosides",-0.451460169620879,"ELAEUM","meta"
NA,"Organic acids and derivatives",0.164659455560356,"ELAEUM","meta"
NA,"Organoheterocyclic compounds",-0.0820373042601765,"ELAEUM","meta"
NA,"Phenylpropanoids and polyketides",0.611332234842975,"ELAEUM","meta"
NA,"Prenol lipids, terpenoids",0.532069798333214,"ELAEUM","meta"
NA,"Steroids and steroid derivatives",-0.481042513400699,"ELAEUM","meta"
NA,"Alcohols and polyols",-0.822895065452968,"EUONAL","meta"
NA,"Benzenoids",-0.687954969951164,"EUONAL","meta"
NA,"Glycosides",-0.54236588593845,"EUONAL","meta"
NA,"Organic acids and derivatives",-0.734113647975712,"EUONAL","meta"
NA,"Organoheterocyclic compounds",-0.810786199990014,"EUONAL","meta"
NA,"Phenylpropanoids and polyketides",-0.8100541442024,"EUONAL","meta"
NA,"Prenol lipids, terpenoids",-0.606938619573655,"EUONAL","meta"
"Fagus_grandifolia","Alcohols and polyols",4.7439953361249,"FAGUGR","meta"
"Fagus_grandifolia","Benzenoids",1.54023566943611,"FAGUGR","meta"
"Fagus_grandifolia","Glycosides",-0.586188963893557,"FAGUGR","meta"
"Fagus_grandifolia","Organic acids and derivatives",0.27219857866861,"FAGUGR","meta"
"Fagus_grandifolia","Organoheterocyclic compounds",0.475458783526572,"FAGUGR","meta"
"Fagus_grandifolia","Phenylpropanoids and polyketides",3.23684514148456,"FAGUGR","meta"
"Fagus_grandifolia","Prenol lipids, terpenoids",-0.522179155989684,"FAGUGR","meta"
"Fagus_grandifolia","Steroids and steroid derivatives",0.0267150070685273,"FAGUGR","meta"
"Frangula_caroliniana","Benzenoids",-0.618228573719086,"FRANCA","meta"
"Frangula_caroliniana","Glycosides",-0.30800309149084,"FRANCA","meta"
"Frangula_caroliniana","Organic acids and derivatives",-0.897989881111402,"FRANCA","meta"
"Frangula_caroliniana","Organoheterocyclic compounds",-0.738007840128395,"FRANCA","meta"
"Frangula_caroliniana","Phenylpropanoids and polyketides",-0.680314456791078,"FRANCA","meta"
"Frangula_caroliniana","Prenol lipids, terpenoids",-0.565806301207176,"FRANCA","meta"
"Frangula_caroliniana","Steroids and steroid derivatives",-0.569861650858434,"FRANCA","meta"
"Fraxinus_americana","Alcohols and polyols",0.0501035207158635,"FRAXAM","meta"
"Fraxinus_americana","Benzenoids",1.34976692817417,"FRAXAM","meta"
"Fraxinus_americana","Carbonyl compounds",0.0504862284017063,"FRAXAM","meta"
"Fraxinus_americana","Glycosides",0.412983595759852,"FRAXAM","meta"
"Fraxinus_americana","Organic acids and derivatives",2.53561291806186,"FRAXAM","meta"
"Fraxinus_americana","Organoheterocyclic compounds",0.178489268497528,"FRAXAM","meta"
"Fraxinus_americana","Phenylpropanoids and polyketides",0.822866671193545,"FRAXAM","meta"
"Fraxinus_americana","Prenol lipids, terpenoids",-0.10882835728217,"FRAXAM","meta"
"Fraxinus_americana","Steroids and steroid derivatives",-0.0769830020156976,"FRAXAM","meta"
NA,"Alcohols and polyols",-0.23661264945972,"FRAXNI","meta"
NA,"Benzenoids",0.309375363375398,"FRAXNI","meta"
NA,"Carbonyl compounds",-0.388142326505485,"FRAXNI","meta"
NA,"Glycosides",-0.183576861700177,"FRAXNI","meta"
NA,"Organic acids and derivatives",0.376191381352611,"FRAXNI","meta"
NA,"Organoheterocyclic compounds",-0.382533319870909,"FRAXNI","meta"
NA,"Phenylpropanoids and polyketides",-0.31914324146411,"FRAXNI","meta"
NA,"Prenol lipids, terpenoids",-0.531495512182648,"FRAXNI","meta"
NA,"Steroids and steroid derivatives",-0.43977795488841,"FRAXNI","meta"
"Fraxinus_pennsylvanica","Alcohols and polyols",-0.544413759503577,"FRAXPE","meta"
"Fraxinus_pennsylvanica","Benzenoids",0.718847637163801,"FRAXPE","meta"
"Fraxinus_pennsylvanica","Carbonyl compounds",-0.152900139856091,"FRAXPE","meta"
"Fraxinus_pennsylvanica","Glycosides",0.0118672108388331,"FRAXPE","meta"
"Fraxinus_pennsylvanica","Organic acids and derivatives",1.71293627248307,"FRAXPE","meta"
"Fraxinus_pennsylvanica","Organoheterocyclic compounds",-0.168995491898516,"FRAXPE","meta"
"Fraxinus_pennsylvanica","Phenylpropanoids and polyketides",0.545229062753998,"FRAXPE","meta"
"Fraxinus_pennsylvanica","Prenol lipids, terpenoids",-0.457458593389528,"FRAXPE","meta"
"Fraxinus_pennsylvanica","Steroids and steroid derivatives",-0.453622112166541,"FRAXPE","meta"
NA,"Alcohols and polyols",2.8784827004604,"GAULSH","meta"
NA,"Benzenoids",-0.358658985984211,"GAULSH","meta"
NA,"Glycosides",-0.287127459952396,"GAULSH","meta"
NA,"Organic acids and derivatives",-0.740961881823434,"GAULSH","meta"
NA,"Organoheterocyclic compounds",-0.584453266869924,"GAULSH","meta"
NA,"Phenylpropanoids and polyketides",-0.414225837978514,"GAULSH","meta"
NA,"Prenol lipids, terpenoids",-0.430977771308511,"GAULSH","meta"
NA,"Steroids and steroid derivatives",-0.492627831607636,"GAULSH","meta"
"Gleditsia_triacanthos","Alcohols and polyols",-0.655233113019707,"GLEDTR","meta"
"Gleditsia_triacanthos","Benzenoids",-0.444041594106886,"GLEDTR","meta"
"Gleditsia_triacanthos","Carbonyl compounds",-0.40163493668062,"GLEDTR","meta"
"Gleditsia_triacanthos","Glycosides",-0.327066359006526,"GLEDTR","meta"
"Gleditsia_triacanthos","Organic acids and derivatives",0.175422866837557,"GLEDTR","meta"
"Gleditsia_triacanthos","Organoheterocyclic compounds",-0.594342722790621,"GLEDTR","meta"
"Gleditsia_triacanthos","Phenylpropanoids and polyketides",-0.255995400182618,"GLEDTR","meta"
"Gleditsia_triacanthos","Prenol lipids, terpenoids",0.474081736749435,"GLEDTR","meta"
"Gleditsia_triacanthos","Steroids and steroid derivatives",-0.517304223371546,"GLEDTR","meta"
NA,"Alcohols and polyols",0.160448323755058,"HAMAVI","meta"
NA,"Benzenoids",-0.286572202355365,"HAMAVI","meta"
NA,"Carbonyl compounds",-0.429621505179442,"HAMAVI","meta"
NA,"Glycosides",-0.63077847847093,"HAMAVI","meta"
NA,"Organic acids and derivatives",-0.750744992229975,"HAMAVI","meta"
NA,"Organoheterocyclic compounds",-0.594109529238529,"HAMAVI","meta"
NA,"Phenylpropanoids and polyketides",-0.449473630061691,"HAMAVI","meta"
NA,"Prenol lipids, terpenoids",-0.356900615743548,"HAMAVI","meta"
NA,"Steroids and steroid derivatives",-0.408379024898863,"HAMAVI","meta"
"Holodiscus_discolor","Alcohols and polyols",-0.618806925011239,"HOLODI","meta"
"Holodiscus_discolor","Benzenoids",-0.620189856834906,"HOLODI","meta"
"Holodiscus_discolor","Glycosides",-0.193833664516393,"HOLODI","meta"
"Holodiscus_discolor","Organic acids and derivatives",-0.250934357807433,"HOLODI","meta"
"Holodiscus_discolor","Organoheterocyclic compounds",-0.415432197830975,"HOLODI","meta"
"Holodiscus_discolor","Phenylpropanoids and polyketides",-0.439650555206051,"HOLODI","meta"
"Holodiscus_discolor","Prenol lipids, terpenoids",-0.648889853670877,"HOLODI","meta"
"Holodiscus_discolor","Steroids and steroid derivatives",-0.530522297248128,"HOLODI","meta"
"Ilex_opaca","Alcohols and polyols",-0.697304976240463,"ILEXOP","meta"
"Ilex_opaca","Benzenoids",-0.398831446743396,"ILEXOP","meta"
"Ilex_opaca","Glycosides",0.103293458355896,"ILEXOP","meta"
"Ilex_opaca","Organic acids and derivatives",-0.599638266163273,"ILEXOP","meta"
"Ilex_opaca","Organoheterocyclic compounds",-0.501440633387307,"ILEXOP","meta"
"Ilex_opaca","Phenylpropanoids and polyketides",-0.605150028365996,"ILEXOP","meta"
"Ilex_opaca","Prenol lipids, terpenoids",-0.590090465246318,"ILEXOP","meta"
"Ilex_opaca","Steroids and steroid derivatives",-0.567188227693633,"ILEXOP","meta"
"Ilex_verticillata","Alcohols and polyols",1.05859147704796,"ILEXVE","meta"
"Ilex_verticillata","Benzenoids",1.03095581932339,"ILEXVE","meta"
"Ilex_verticillata","Carbonyl compounds",-0.321811670677486,"ILEXVE","meta"
"Ilex_verticillata","Glycosides",2.4147697753185,"ILEXVE","meta"
"Ilex_verticillata","Organic acids and derivatives",2.43595803117229,"ILEXVE","meta"
"Ilex_verticillata","Organoheterocyclic compounds",0.954888886410942,"ILEXVE","meta"
"Ilex_verticillata","Phenylpropanoids and polyketides",5.81982134655308,"ILEXVE","meta"
"Ilex_verticillata","Prenol lipids, terpenoids",-0.0218215325905232,"ILEXVE","meta"
"Ilex_verticillata","Steroids and steroid derivatives",-0.0929190171212342,"ILEXVE","meta"
